Player_ID,Player_Name,Team_Name,rating,apps,manOfTheMatch,goal,assistTotal,yellowCard,redCard,shotsPerGame,aerialWonPerGame,passSuccess,goalOwn,tacklePerGame,interceptionPerGame,foulsPerGame,offsideWonPerGame,clearancePerGame,wasDribbledPerGame,outfielderBlockPerGame,keyPassPerGame,dribbleWonPerGame,foulGivenPerGame,offsideGivenPerGame,dispossessedPerGame,turnoverPerGame,totalPassesPerGame,accurateCrossesPerGame,accurateLongPassPerGame,accurateThroughBallPerGame
302692,Christian Pulisic,USA,6.9405,45,4,13,5,2.0,0.0,2.0666666666666664,0.3333333333333333,80.15407611820169,0.0,1.2777777777777777,0.2166666666666666,0.6777777777777777,,0.3666666666666666,0.4499999999999999,0.0333333333333333,1.7555555555555555,2.1333333333333333,1.1444444444444446,0.1,1.0,2.6222222222222222,23.433333333333334,0.9333333333333332,0.7999999999999999,0.1333333333333333
302991,Alejandro Romero,Paraguay,6.440833333333334,6,1,1,0,0.0,0.0,0.6666666666666666,,87.19918074756785,0.0,0.6666666666666666,0.3333333333333333,1.0,,0.6666666666666666,1.3333333333333337,,1.3333333333333337,1.0,0.6666666666666666,,,0.3333333333333333,15.166666666666666,1.0,1.722222222222222,0.3333333333333333
303115,Théo Hernández,France,7.010000000000001,39,0,5,1,8.0,0.0,0.6666666666666666,1.0,89.20454545454545,0.0,0.6666666666666666,,0.3333333333333333,,0.3333333333333333,,,3.0,0.6666666666666666,0.6666666666666666,,1.0,1.0,53.33333333333333,0.6666666666666666,1.0,
303139,Rodri,Spain,6.623638095238095,43,0,2,1,6.0,1.0,0.8557142857142856,1.241269841269841,91.08948570179668,0.0,1.16984126984127,0.6266666666666667,0.7166666666666668,0.2095238095238095,1.0214285714285714,0.7452380952380953,0.231547619047619,1.6476190476190475,0.7611111111111111,0.8315476190476191,,0.7714285714285715,0.4699999999999999,71.02182539682539,0.1238095238095238,3.99484126984127,0.4101190476190476
303544,Fredrik Aursnes,Norway,6.832761904761905,54,2,4,6,3.0,0.0,0.7952380952380954,0.7666666666666666,86.41129761210082,0.0,1.561904761904762,0.6785714285714285,0.769047619047619,0.0357142857142857,1.0785714285714283,1.1357142857142857,0.3333333333333333,1.2666666666666666,0.5380952380952381,0.4821428571428571,0.2904761904761905,0.6035714285714285,0.8333333333333334,37.66964285714286,0.8642857142857142,1.292857142857143,0.1214285714285714
303656,Andrés Cubas,Paraguay,6.470227272727273,31,0,0,1,12.0,1.0,0.4545454545454545,0.7272727272727273,87.47570148749153,0.0,4.909090909090909,1.5454545454545454,2.7121212121212124,,0.5681818181818181,0.9393939393939394,1.2272727272727273,0.5681818181818181,0.4545454545454545,1.5454545454545454,,0.6212121212121212,1.6363636363636362,41.27272727272727,0.0909090909090909,2.6363636363636367,0.0909090909090909
303657,Rodrigo Bentancur,Uruguay,6.812225641025641,50,0,3,1,11.0,0.0,0.9866666666666668,1.505128205128205,85.40636732573932,0.0,1.831196581196581,1.0892307692307692,0.8394871794871795,0.1478632478632478,1.8965811965811967,0.7712820512820513,0.3346153846153846,0.7378205128205128,0.8738461538461539,0.7685897435897436,0.5192307692307692,0.6102564102564103,0.7723076923076924,37.320085470085466,0.1192307692307692,1.0662393162393162,
303728,Nahuel Molina,Argentina,6.406153846153847,47,1,2,2,6.0,0.0,0.3487179487179487,0.3153846153846154,78.74466837163686,0.0,1.2673076923076922,0.6538461538461539,0.3999999999999999,0.3846153846153846,1.2205128205128206,0.9410256410256412,0.1961538461538461,0.4282051282051282,0.4871794871794871,0.1961538461538461,0.1346153846153845,0.2205128205128204,0.7410256410256411,23.12692307692308,0.3307692307692307,1.2230769230769232,0.0576923076923076
303908,Giovani Lo Celso,Argentina,6.594055555555554,48,2,3,4,7.0,0.0,0.7277777777777777,0.3166666666666666,89.00985450548849,0.0,0.9305555555555556,0.2083333333333333,0.425,,0.2194444444444444,0.2888888888888889,,0.7472222222222222,0.3999999999999999,1.35,0.1666666666666666,0.8111111111111112,0.7583333333333333,28.058333333333326,0.5208333333333334,1.1194444444444442,0.1833333333333333
303924,Miguel Almirón,Paraguay,6.535,29,0,2,3,3.0,0.0,1.3541666666666667,0.25,88.25522303783173,0.0,1.5277777777777777,0.7638888888888888,0.9027777777777776,,0.2291666666666666,0.9722222222222222,0.125,1.7222222222222223,0.9027777777777778,1.097222222222222,0.625,1.3333333333333333,1.513888888888889,25.972222222222225,0.6041666666666666,0.625,0.25
304008,Dean Henderson,England,6.903513513513513,51,1,0,0,5.0,0.0,,0.4594594594594595,73.01483270093135,0.0,0.027027027027027,0.054054054054054,0.054054054054054,,1.4594594594594594,,,0.027027027027027,0.027027027027027,0.1351351351351351,,,,21.56756756756757,,3.3513513513513518,
306581,Antonee Robinson,USA,7.061868686868686,36,2,2,2,7.0,0.0,0.6363636363636364,1.5505050505050504,78.00298466965133,0.0,1.7954545454545454,1.9393939393939397,0.7828282828282828,0.3409090909090909,3.125,1.1780303030303032,0.4898989898989898,1.375,1.292929292929293,0.8585858585858587,0.0909090909090909,0.3181818181818182,1.6704545454545454,44.42424242424242,1.0340909090909092,2.5,0.0454545454545454
306672,Dzenis Burnic,Bosnia,6.2234375,37,0,1,1,9.0,0.0,0.78125,0.1875,89.40682586413696,0.0,0.859375,0.828125,1.46875,0.03125,1.203125,0.625,0.03125,0.6875,0.328125,0.625,,0.46875,0.578125,17.28125,0.34375,1.1875,0.03125
312582,Cedric Itten,Switzerland,6.551666666666666,35,4,15,3,5.0,0.0,3.1,3.8333333333333335,84.80492813141683,0.0,0.6,0.1333333333333333,1.5166666666666666,,0.6666666666666666,0.3,0.0333333333333333,0.7,0.6333333333333333,1.0666666666666669,0.5333333333333333,1.2333333333333334,2.1666666666666665,8.616666666666667,0.1,0.1333333333333333,0.0333333333333333
312870,Stopira,,,1,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
313012,Richie Laryea,Canada,6.812592592592593,21,0,2,1,3.0,0.0,0.6666666666666666,0.5555555555555555,77.31829114182055,0.0,2.907407407407408,0.4722222222222222,1.2777777777777777,0.1944444444444444,1.4166666666666667,0.8333333333333333,0.1388888888888888,0.9814814814814816,1.5,2.555555555555556,0.2222222222222222,0.9166666666666669,1.537037037037037,29.259259259259256,0.1388888888888888,1.5,
313171,Rúben Dias,Portugal,6.830206043956045,45,1,2,0,5.0,0.0,0.5782967032967032,1.908882783882784,94.08801505520768,0.0,0.875,0.5366300366300366,0.8585164835164836,0.7008547008547009,3.303571428571429,0.2051282051282051,0.7646520146520146,0.3675213675213675,0.1892551892551891,0.4884004884004884,,0.1153846153846153,0.129120879120879,75.58424908424908,0.3076923076923076,1.378663003663004,
313385,Carlens Arcus,Haiti,6.5773076923076905,36,0,0,3,10.0,0.0,0.3461538461538461,0.9615384615384616,87.53363228699551,0.0,1.4230769230769231,1.5961538461538465,2.1346153846153846,0.0769230769230769,2.269230769230769,0.5384615384615384,0.1153846153846153,0.8076923076923077,0.0769230769230769,1.3076923076923077,,0.2307692307692307,0.3461538461538461,38.94230769230769,0.7115384615384616,1.3076923076923077,
313545,Trezeguet,Egypt,6.385833333333334,31,0,10,0,2.0,0.0,1.6666666666666663,0.8333333333333333,85.47160845806604,0.0,0.9166666666666666,0.3333333333333333,0.6666666666666666,,1.0833333333333337,0.8333333333333334,,0.6666666666666666,0.6666666666666666,1.3333333333333337,0.3333333333333333,0.5833333333333333,1.0833333333333337,21.666666666666664,0.1666666666666666,0.6666666666666666,
315227,Erling Haaland,Norway,7.4641738095238095,67,14,57,11,3.0,0.0,3.461666666666667,1.5888095238095237,69.77304101271622,0.0,0.2595238095238095,0.242063492063492,0.7371428571428572,,0.6979166666666666,0.1738095238095237,0.1261904761904762,0.9145238095238096,0.4754761904761905,0.4848214285714286,0.225297619047619,0.4872023809523809,1.151904761904762,10.373015873015872,0.0285714285714285,0.1821428571428571,0.3357142857142857
315228,Meschack Elia,DR Congo,6.360227272727273,27,0,3,0,1.0,0.0,0.6931818181818181,0.1704545454545454,81.69286004606423,0.0,0.6818181818181818,0.2159090909090908,0.5454545454545454,,0.0454545454545454,0.2272727272727272,,0.6477272727272727,0.7272727272727273,0.4545454545454546,0.3409090909090909,0.8977272727272727,1.465909090909091,13.125,0.284090909090909,0.3181818181818181,0.0454545454545454
315275,Tyler Adams,USA,6.437288888888889,37,0,2,2,10.0,0.0,0.4,1.04,88.65074742768395,0.0,1.78,1.2177777777777778,1.6888888888888889,,2.2266666666666666,0.6844444444444444,0.6755555555555555,0.64,0.8577777777777779,1.3955555555555554,0.04,0.72,1.568888888888889,35.93333333333334,0.08,1.413333333333333,0.04
316532,Charles Pickel,DR Congo,6.305,29,0,1,0,2.0,2.0,1.2083333333333333,0.6458333333333333,87.15522525283481,0.0,0.7708333333333333,0.25,0.8125,,0.5,0.25,0.125,0.2916666666666666,0.2083333333333333,0.2916666666666666,,0.4166666666666666,0.2916666666666667,18.229166666666668,,0.25,
316883,Gonzalo Montiel,Argentina,6.361666666666666,21,0,0,0,1.0,1.0,0.3333333333333333,0.6666666666666666,86.19987940910461,0.0,0.8333333333333333,1.1666666666666667,0.9166666666666666,0.3333333333333333,1.1666666666666663,0.6666666666666666,0.1666666666666666,0.5,0.3333333333333333,0.8333333333333333,0.3333333333333333,0.3333333333333333,0.2499999999999999,28.166666666666664,0.3333333333333333,1.0833333333333337,
317541,Brahim Díaz,Morocco,6.617577380952381,61,2,9,8,5.0,0.0,1.3769841269841272,0.1730158730158729,90.88291929834548,0.0,0.4613095238095238,0.0666666666666666,0.869642857142857,0.0833333333333333,0.1499999999999999,0.3419047619047619,0.25,1.1095238095238096,0.7738095238095238,1.7180952380952383,0.1214285714285714,1.6514285714285712,1.896666666666667,18.116190476190475,0.2595238095238094,0.4857142857142857,0.3416666666666666
317547,George Hirst,Scotland,6.048452380952381,53,2,11,3,7.0,0.0,1.1984126984126984,1.0158730158730158,61.67577413479052,0.0,0.2857142857142857,0.0238095238095238,0.6190476190476191,0.0238095238095238,0.6825396825396824,0.0476190476190476,,0.5,0.2142857142857142,0.5,0.369047619047619,0.8690476190476191,1.3214285714285714,4.928571428571429,0.0476190476190476,0.0714285714285714,0.0476190476190476
317630,Djibril Sow,Switzerland,6.551666666666666,41,1,5,5,6.0,0.0,0.4128787878787879,0.3522727272727272,90.95488721804512,0.0,1.3068181818181817,0.4583333333333333,0.8863636363636364,,0.2727272727272727,0.2424242424242424,0.0606060606060606,0.4886363636363636,0.2121212121212121,0.9393939393939394,0.1704545454545454,0.2424242424242424,0.5643939393939394,26.643939393939394,0.3333333333333333,0.9015151515151516,0.25
317998,Çaglar Söyüncü,Turkiye,6.655454545454546,20,0,0,1,2.0,0.0,0.1818181818181818,1.9696969696969695,88.376448968052,0.0,1.4646464646464648,1.106060606060606,1.0151515151515151,1.7272727272727273,4.484848484848485,0.7575757575757576,0.9090909090909092,0.4393939393939393,0.3333333333333333,0.7272727272727273,,0.1818181818181818,0.7272727272727273,45.323232323232325,0.0909090909090909,1.7171717171717171,0.3333333333333333
318155,Milos Degenek,Australia,,5,0,0,0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,
318250,Cristian Martínez,Panama,6.4275,5,0,0,1,0.0,0.0,0.75,0.75,78.80794701986756,0.0,1.75,1.0,0.5,,0.25,0.75,,0.75,,2.0,,1.0,1.25,37.75,0.5,3.25,
318432,Yerry Mina,Colombia,6.668461538461539,37,1,3,0,5.0,1.0,0.4230769230769231,2.3653846153846154,87.4202053844019,0.0,1.3653846153846154,1.0,1.0,0.3846153846153846,3.1923076923076925,0.4038461538461538,0.6923076923076923,0.3076923076923077,0.0769230769230769,1.7115384615384617,0.1153846153846153,0.3461538461538461,0.5,35.09615384615385,,1.2115384615384617,
318449,John McGinn,Scotland,6.885433333333333,56,2,10,8,9.0,0.0,1.025,0.6399999999999999,85.9237428451517,0.0,1.2766666666666668,0.4541666666666666,0.9566666666666668,0.0944444444444444,0.5833333333333334,0.5433333333333333,0.1249999999999999,1.6861111111111111,0.9933333333333334,2.6416666666666666,0.0833333333333333,1.6861111111111111,1.8277777777777775,28.45277777777778,1.2277777777777776,1.6972222222222222,0.2055555555555555
318559,Roderick Miller,Panama,6.23,6,0,0,0,0.0,0.0,1.0,3.333333333333333,86.48648648648648,0.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.3333333333333333,2.333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,,1.0,0.3333333333333333,37.0,,1.6666666666666667,
318565,Fidel Escobar,Panama,,30,0,1,0,1.0,1.0,,,,0.0,,,,,,,,,,,,,,,,,
318896,Angus Gunn,Scotland,6.54,8,0,0,0,0.0,0.0,,0.75,46.064703042008695,0.0,,,,1.0,1.5,,,,,0.5,,,,27.75,,7.833333333333333,
318923,Derrick Etienne,Haiti,6.347272727272728,16,0,2,0,0.0,0.0,1.0,0.1818181818181818,77.46478873239437,0.0,0.6363636363636364,0.3636363636363636,0.8181818181818182,,0.2727272727272727,0.2727272727272727,,0.6363636363636364,0.3636363636363636,0.8181818181818182,0.6363636363636364,0.6363636363636364,1.5454545454545454,12.909090909090908,,0.0909090909090909,0.0909090909090909
319712,Matt Turner,USA,6.784166666666666,24,2,0,0,1.0,0.0,,0.4880952380952381,62.690197056622594,0.0,,,,,0.8333333333333333,,,,,0.3095238095238095,,,0.0714285714285714,27.738095238095237,,3.5595238095238093,
319756,Lucas Paquetá,Brazil,6.991597222222222,51,2,13,2,13.0,1.0,2.4861111111111107,1.4027777777777777,77.7011525885379,0.0,2.5166666666666666,0.5069444444444444,1.6111111111111112,,1.4861111111111112,1.3333333333333337,0.4999999999999999,1.0555555555555556,1.011111111111111,1.9583333333333333,0.2222222222222222,1.4,1.4861111111111112,39.388888888888886,0.2777777777777777,1.2013888888888888,0.4722222222222221
319767,Yehvann Diouf,Senegal,6.581089743589743,39,2,0,0,1.0,0.0,,0.2692307692307692,73.91144736002043,0.0,0.1666666666666666,0.0769230769230769,,,0.8076923076923077,0.1858974358974358,,,0.1025641025641025,0.1538461538461538,,0.1025641025641025,0.1666666666666666,32.18589743589744,,5.60897435897436,
320242,Jean-Ricner Bellegarde,Haiti,6.363782051282052,40,0,1,1,6.0,0.0,0.5705128205128205,0.3397435897435897,79.22579900773047,0.0,0.9145299145299144,0.6923076923076923,0.923076923076923,,1.051282051282051,0.3910256410256409,0.2243589743589743,1.0555555555555556,0.7863247863247862,1.4145299145299146,,0.923076923076923,1.188034188034188,36.48717948717948,0.8418803418803419,1.5555555555555554,0.0769230769230769
320436,Julian Ryerson,Norway,6.87313082437276,60,1,1,21,11.0,0.0,0.4676075268817204,0.3192652329749104,87.1009293167375,0.0,1.1686379928315411,0.6879032258064517,0.9603718637992832,0.3675029868578255,1.4257840501792116,1.101926523297491,0.3161589008363202,1.6585573476702509,0.5261872759856631,0.8665770609318996,0.280047789725209,1.0966845878136202,1.283624551971326,38.36883512544803,2.1155913978494625,1.570945340501792,0.094758064516129
320525,Eric Smith,Sweden,6.596296296296298,31,1,2,2,4.0,1.0,0.4444444444444444,1.1111111111111112,84.74114441416893,0.0,1.2592592592592593,0.8518518518518519,0.5555555555555556,0.4814814814814814,3.851851851851852,0.4814814814814814,0.6296296296296297,0.6296296296296297,0.3333333333333333,1.0740740740740742,0.037037037037037,0.3333333333333333,0.6666666666666666,54.37037037037037,0.5925925925925926,2.962962962962963,
320585,Jesper Karlström,Sweden,6.572916666666668,42,1,1,0,7.0,0.0,0.7777777777777778,1.1666666666666667,70.33210839458027,0.0,1.0,1.5,1.712962962962963,0.1111111111111111,2.703703703703704,0.4444444444444444,0.4444444444444444,0.6481481481481481,0.6388888888888888,0.8333333333333334,0.0277777777777777,0.3888888888888889,1.1805555555555556,29.38888888888889,0.2777777777777777,1.5,
320609,Gustaf Nilsson,Sweden,5.91,7,0,1,0,1.0,0.0,,,100.0,0.0,,,,,,,,,,,,,,1.0,,,
320833,Luca Zidane,Algeria,6.8725,33,0,0,0,0.0,0.0,,,79.13043478260869,0.0,0.25,,,,1.0,0.25,,,,0.5,,,,28.75,,4.25,
320834,Achraf Hakimi,Morocco,6.894590964590964,55,2,7,11,8.0,1.0,1.358021978021978,0.3423687423687424,87.21332741342033,0.0,2.3249084249084246,0.6851953601953602,1.3738461538461535,0.1743894993894993,1.1349206349206349,0.9211477411477412,0.1188339438339438,1.8768620268620264,0.51001221001221,1.896967846967847,0.6111111111111112,1.1539072039072038,1.389072039072039,64.54977614977615,1.2024827024827025,2.801017501017501,0.1428571428571428
320971,Fredrik Bjørkan,Norway,6.347,29,0,1,2,1.0,0.0,0.2,0.5,89.04416212946157,0.0,1.55,0.6,1.3,0.4,3.5,1.4,0.4,0.4,1.0,0.75,0.1,0.8,1.6,31.3,,1.1,
320977,Jens Petter Hauge,Norway,6.822083333333333,31,3,7,2,1.0,0.0,1.0416666666666663,0.1666666666666666,89.26954732510288,0.0,1.75,0.1666666666666666,0.5,,0.5833333333333333,1.25,,1.375,2.4166666666666665,0.875,,2.0,1.6666666666666663,25.25,0.1666666666666666,1.0416666666666663,0.0833333333333333
320986,Patrick Berg,Norway,6.763988095238095,38,0,2,1,5.0,0.0,0.8809523809523809,0.113095238095238,85.83887558747895,0.0,1.625,0.6904761904761905,0.5773809523809523,,1.952380952380952,0.5297619047619047,0.5297619047619047,0.738095238095238,0.5833333333333334,0.3095238095238095,,0.5357142857142857,0.4047619047619047,29.69047619047619,0.9047619047619048,1.1785714285714286,
321020,Sander Berge,Norway,6.890892857142858,52,2,0,3,5.0,0.0,0.5267857142857142,0.9761904761904764,92.75953789939923,1.0,2.1678571428571427,0.6071428571428572,0.9375,0.1142857142857142,1.4345238095238095,0.5214285714285715,0.4023809523809523,0.9875,0.5660714285714286,0.5499999999999999,0.0285714285714285,0.5982142857142857,0.6416666666666667,61.63125,0.1678571428571428,1.6669642857142857,0.0910714285714285
321085,Kristoffer Ajer,Norway,6.841311728395063,44,1,1,2,6.0,0.0,0.5123456790123456,1.4074074074074074,85.12158917843115,0.0,1.3873456790123455,0.5833333333333334,0.6134259259259259,0.2430555555555555,2.885802469135802,0.4737654320987654,0.6296296296296295,0.5740740740740741,0.3564814814814814,0.1550925925925925,,0.3101851851851852,0.3132716049382715,48.78703703703704,0.4567901234567901,0.9629629629629628,
321150,Dylan Bronn,Tunisia,6.565,16,0,0,0,5.0,0.0,0.25,1.25,92.90322580645162,0.0,,0.75,1.0,0.5,4.5,,1.25,,,0.75,,,0.25,38.75,,3.0,0.25
321390,Édouard Mendy,Senegal,6.910000000000001,47,0,0,0,6.0,0.0,,0.1428571428571428,80.19323671497585,0.0,,,,,0.5714285714285714,,,,,0.4285714285714285,,,,32.785714285714285,,5.357142857142858,
321958,Ferdi Kadioglu,Turkiye,6.733843843843843,45,2,2,0,7.0,0.0,1.1411411411411412,0.8648648648648649,84.40248090632488,0.0,1.1246246246246243,0.5180180180180181,0.7972972972972974,0.1351351351351351,2.4222972972972974,0.611111111111111,0.3445945945945946,1.8085585585585584,0.6621621621621622,0.8798798798798799,0.3445945945945946,0.4099099099099099,1.0990990990990992,54.15315315315315,0.6216216216216216,0.840840840840841,
322096,Houssem Aouar,Algeria,,31,0,9,0,4.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,
322148,Guus Til,Netherlands,6.995452586206897,40,3,16,7,4.0,1.0,1.4892241379310345,0.7392241379310345,83.12977099236642,0.0,0.8125,0.4094827586206896,0.7952586206896552,0.0344827586206896,0.7543103448275862,0.1831896551724138,0.2672413793103448,1.3038793103448276,0.1142241379310344,0.4870689655172414,0.2629310344827585,0.7607758620689655,1.3232758620689655,19.480603448275858,0.2068965517241379,0.0969827586206896,0.1379310344827586
322153,Denzel Dumfries,Netherlands,6.831166666666668,40,2,7,4,3.0,1.0,1.3958333333333333,1.2083333333333333,83.83796737994639,0.0,1.3133333333333332,0.5277777777777778,1.1916666666666669,0.2666666666666666,1.372222222222222,0.5583333333333333,0.1666666666666666,0.8833333333333332,0.3888888888888889,0.8291666666666666,0.2555555555555555,0.5944444444444444,1.7233333333333334,29.40333333333333,0.5791666666666666,0.6708333333333333,
322157,Sherel Floranus,Curacao,6.563124999999999,42,0,1,3,7.0,0.0,0.21875,0.875,81.67808219178082,0.0,2.359375,1.28125,0.859375,0.25,3.234375,0.984375,0.609375,0.4375,0.53125,0.4375,0.15625,0.5,1.15625,35.25,0.25,1.46875,0.0625
322655,Davinson Sánchez,Colombia,7.0382424242424255,64,2,5,0,13.0,1.0,0.797979797979798,2.517171717171717,86.32527767945531,1.0,2.0727272727272723,1.002020202020202,1.2909090909090908,0.8313131313131313,4.921212121212122,0.8020202020202021,0.6585858585858585,0.2909090909090908,0.413131313131313,0.5848484848484848,0.0333333333333333,0.1797979797979797,0.5828282828282828,58.85151515151515,0.0787878787878787,3.698989898989899,0.0969696969696969
322670,Ismaïla Sarr,Senegal,7.255904761904762,54,1,22,2,4.0,0.0,2.8380952380952382,0.7285714285714285,70.73563109404384,0.0,0.9476190476190476,0.4428571428571428,0.4285714285714285,,0.8666666666666667,0.4785714285714285,0.1428571428571428,0.9392857142857144,0.5964285714285714,1.0333333333333334,0.55,0.967857142857143,1.7904761904761903,14.682142857142855,0.1535714285714285,0.2428571428571428,
322696,Edson Álvarez,Mexico,6.467458333333333,29,0,1,1,7.0,0.0,0.6166666666666667,1.1333333333333333,86.79096783739446,0.0,1.8444444444444443,1.5083333333333333,1.2166666666666666,,1.1444444444444446,1.2,0.45,0.575,0.35,1.0555555555555556,0.1416666666666666,0.9583333333333331,1.2666666666666666,28.566666666666663,,1.1944444444444444,0.2
323097,Aiden O'Neill,Australia,6.85,16,0,0,1,2.0,1.0,0.4545454545454545,0.9090909090909092,89.75999999999999,0.0,2.636363636363636,1.181818181818182,1.3181818181818183,,3.3181818181818183,0.9090909090909092,0.8181818181818181,0.6818181818181818,0.8181818181818181,1.0,,0.3636363636363636,0.9090909090909092,44.40909090909091,2.0,2.590909090909091,
323240,Pol Lirola,,6.085,9,0,0,0,1.0,0.0,,0.6666666666666666,73.08259587020649,,,,,,,,,,,,,,,,,,
323450,Evan Ndicka,Ivory Coast,6.765456989247312,54,1,5,0,7.0,0.0,0.4973118279569892,2.400537634408602,90.25864809803927,0.0,0.7913978494623656,1.2768817204301075,1.1440860215053763,0.5419354838709678,4.083870967741935,0.2790322580645161,0.2435483870967741,0.1467741935483871,0.1290322580645161,0.9263440860215054,,0.2467741935483871,0.5564516129032258,52.33655913978495,,2.0069892473118283,0.032258064516129
323663,Cristian Romero,Argentina,7.1647472826086975,57,3,6,3,15.0,2.0,0.9535326086956522,2.2622282608695654,81.31680485063833,0.0,2.674184782608696,1.3681159420289852,1.0804347826086955,0.4108695652173913,3.7592391304347834,0.3510869565217391,0.6778985507246377,0.5594202898550725,0.2989130434782608,0.6818840579710145,0.0434782608695652,0.1929347826086956,0.6090579710144928,46.32961956521739,,1.9171195652173916,0.125
323791,Yan Valery,Tunisia,6.44320652173913,37,0,0,1,5.0,0.0,0.625,1.25,77.84278180619644,0.0,1.641304347826087,0.4076086956521739,2.010869565217391,0.4891304347826086,2.1467391304347827,0.5706521739130435,0.3043478260869565,0.5978260869565217,1.7391304347826086,0.8152173913043478,0.0869565217391304,1.105072463768116,1.9565217391304348,30.39130434782608,0.4836956521739129,1.2391304347826086,0.0434782608695652
326403,Salih Özcan,Turkiye,6.254545454545455,16,0,0,0,0.0,0.0,0.0909090909090909,0.7272727272727273,85.10752688172043,0.0,0.5909090909090909,1.0,1.0454545454545454,0.0909090909090909,0.0909090909090909,,0.0909090909090909,0.1818181818181818,1.0,0.6969696969696969,,,0.0909090909090909,12.363636363636363,,0.5454545454545454,
326413,Kai Havertz,Germany,6.672499999999999,28,0,9,4,2.0,0.0,1.2777777777777777,1.527777777777778,71.69579217771988,0.0,0.3888888888888888,0.4722222222222221,0.8333333333333333,,0.611111111111111,0.3333333333333333,0.2083333333333333,0.7916666666666666,0.3055555555555555,0.611111111111111,0.375,0.7083333333333333,1.1458333333333333,19.291666666666668,,0.1249999999999999,0.1249999999999999
327699,Patrick Pentz,Austria,6.666666666666667,13,0,0,0,0.0,0.0,,,89.85507246376811,0.0,,,,,,,,,,,,,,23.0,,2.333333333333333,
327702,Michel Aebischer,Switzerland,6.458535714285714,44,0,1,2,8.0,0.0,0.5214285714285714,0.325,88.67041704981878,0.0,1.4285714285714284,0.7785714285714286,1.1428571428571428,,1.1380952380952385,1.0,0.2107142857142857,1.480952380952381,0.4,0.7785714285714285,,0.3428571428571428,1.2452380952380953,36.97857142857143,0.3392857142857142,2.6357142857142857,0.5285714285714286
327718,Edmílson Junior,Qatar,,3,0,0,0,0.0,0.0,,,,0.0,,,3.0,,1.0,1.0,,,1.0,1.0,,1.0,,11.0,,1.0,
327721,Dayot Upamecano,France,6.750104166666667,56,0,2,4,9.0,1.0,0.3708333333333333,1.2083333333333337,92.25090351133316,0.0,1.7083333333333333,1.0854166666666667,0.66875,0.3395833333333333,1.8958333333333333,0.5520833333333334,0.3270833333333333,0.31875,0.1833333333333333,0.2729166666666666,0.2,0.4777777777777778,0.4895833333333333,66.65166666666667,0.125,2.6499999999999995,0.0833333333333333
328075,Ibrahim Sangaré,Ivory Coast,6.491875,56,0,4,3,7.0,0.0,0.6666666666666666,0.6071428571428571,91.40589746723872,0.0,2.321428571428571,0.9285714285714284,2.011904761904762,0.1071428571428571,1.1071428571428572,0.6666666666666666,0.4047619047619048,0.3928571428571428,0.3809523809523809,0.5625,,0.5178571428571428,0.7023809523809524,30.35,,1.75,0.1071428571428571
328096,Jean-Philippe Mateta,France,6.763090277777778,53,3,22,0,4.0,0.0,2.211805555555556,1.6979166666666667,66.66666666666667,0.0,0.3125,0.2604166666666666,0.4947916666666666,0.03125,1.3854166666666663,0.28125,0.2604166666666666,0.7604166666666666,0.4791666666666667,0.4635416666666666,0.4479166666666666,1.2048611111111112,2.131944444444444,11.836805555555555,0.15625,0.5052083333333333,0.0625
328549,Deroy Duarte,Cape Verde,6.564444444444444,26,0,1,0,2.0,0.0,0.6666666666666666,0.8888888888888888,86.44578313253012,0.0,2.0,0.7777777777777778,1.5555555555555556,0.1111111111111111,2.555555555555556,0.4444444444444444,0.1111111111111111,1.1666666666666663,0.3333333333333333,0.4444444444444444,,0.5555555555555556,0.9444444444444444,22.444444444444443,,1.3333333333333333,0.2222222222222222
329386,Christopher Opéri,Ivory Coast,7.357727272727273,34,1,2,6,4.0,0.0,1.2954545454545454,2.159090909090909,89.91377354209212,0.0,1.1818181818181817,1.0909090909090908,1.4772727272727273,0.5909090909090909,2.0454545454545454,0.75,0.4090909090909091,3.340909090909091,0.6818181818181818,1.590909090909091,,0.7272727272727273,1.0681818181818183,40.04545454545455,2.840909090909091,1.5227272727272727,
330538,David Raum,Germany,7.516833333333333,43,7,4,9,8.0,0.0,0.7333333333333334,0.6833333333333333,82.72248427672956,0.0,1.3833333333333333,1.0555555555555556,0.9000000000000001,0.2,2.9,0.7166666666666666,0.2333333333333332,2.85,0.5166666666666666,0.7833333333333333,0.2666666666666666,0.2499999999999999,0.3833333333333333,37.84444444444444,2.533333333333333,2.216666666666667,0.1333333333333333
330549,Gabriel Gudmundsson,Sweden,6.685781249999999,39,1,1,0,4.0,1.0,0.78125,0.5625,73.55668756530827,1.0,1.6770833333333333,0.921875,1.15625,0.53125,3.796875,1.46875,0.21875,0.65625,1.109375,2.083333333333333,0.09375,0.8125,1.2708333333333333,21.635416666666668,0.75,0.96875,0.03125
